City,State,Pincode,Map Status
Ambala,Haryana,133003,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133004,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133005,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133006,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133007,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133008,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133010,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133021,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133101,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133102,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,133103,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133104,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133201,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,133202,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133203,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133205,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,133206,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,133207,Lockdown (Weekends)-All Goods Allowed
Pinjore,Haryana,133301,Lockdown (Weekends)-All Goods Allowed
Pinjore,Haryana,133302,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,134002,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,134003,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,134005,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,134007,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,134008,Lockdown (Weekends)-All Goods Allowed
Ambala,Haryana,134011,Lockdown (Weekends)-All Goods Allowed
Pinjore,Haryana,134101,Lockdown (Weekends)-All Goods Allowed
Pinjore,Haryana,134102,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134103,Lockdown (Weekends)-All Goods Allowed
Pinjore,Haryana,134104,Lockdown (Weekends)-All Goods Allowed
Pinjore,Haryana,134105,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134107,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134108,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134109,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,134110,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,134111,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134112,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134113,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134114,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,134115,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134116,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134117,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Haryana,134118,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,134119,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,134151,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,134152,Lockdown (Weekends)-All Goods Allowed
Naraingarh,Haryana,134201,Lockdown (Weekends)-All Goods Allowed
Naraingarh,Haryana,134202,Lockdown (Weekends)-All Goods Allowed
Naraingarh,Haryana,134203,Lockdown (Weekends)-All Goods Allowed
Naraingarh,Haryana,134204,Lockdown (Weekends)-All Goods Allowed
Naraingarh,Haryana,134205,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135001,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135002,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135003,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135004,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135021,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135101,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135102,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135103,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135106,Lockdown (Weekends)-All Goods Allowed
Yamuna Nagar,Haryana,135133,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136020,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136021,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136026,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136027,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136030,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136033,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136034,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136035,Lockdown (Weekends)-All Goods Allowed
Kurukshetra,Haryana,136038,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136042,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136043,Lockdown (Weekends)-All Goods Allowed
Assandh,Haryana,136044,Lockdown (Weekends)-All Goods Allowed
Kaithal,Haryana,136117,Lockdown (Weekends)-All Goods Allowed
Kurukshetra,Haryana,136118,Lockdown (Weekends)-All Goods Allowed
Kurukshetra,Haryana,136119,Lockdown (Weekends)-All Goods Allowed
Pehowa,Haryana,136128,Lockdown (Weekends)-All Goods Allowed
Pehowa,Haryana,136129,Lockdown (Weekends)-All Goods Allowed
Pehowa,Haryana,136130,Lockdown (Weekends)-All Goods Allowed
Kurukshetra,Haryana,136131,Lockdown (Weekends)-All Goods Allowed
Kurukshetra,Haryana,136132,Lockdown (Weekends)-All Goods Allowed
Kurukshetra,Haryana,136135,Lockdown (Weekends)-All Goods Allowed
Pehowa,Haryana,136136,Lockdown (Weekends)-All Goods Allowed
Kurukshetra,Haryana,136156,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Punjab,140101,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Punjab,140103,Lockdown (Weekends)-All Goods Allowed
Anandpur Sahib,Punjab,140119,Temporarily Non Operational
Chandigarh,Punjab,140301,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Punjab,140413,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,140502,Lockdown (Weekends)-All Goods Allowed
Mandi Dabwali,Punjab,151211,Lockdown (Weekends)-All Goods Allowed
Ratia,Punjab,151507,Lockdown (Weekends)-All Goods Allowed
Mandi Dabwali,Punjab,152113,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160002,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160003,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160005,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160006,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160007,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160008,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160009,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160013,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160015,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160016,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160017,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160018,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160019,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160020,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160021,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160022,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160023,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160024,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160026,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160027,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160028,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160029,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160030,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160031,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160032,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160033,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160034,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160035,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160036,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160037,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160040,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160041,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160042,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160043,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160044,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160045,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160046,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160047,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160048,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160049,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160050,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160051,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160053,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160101,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,160102,Lockdown (Weekends)-All Goods Allowed
Chandigarh,Chandigarh,166031,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,170001,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171001,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171002,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171003,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171004,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171005,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171006,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171008,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171009,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171010,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171011,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,171012,Lockdown (Weekends)-All Goods Allowed
Suni,Himachal Pradesh,171018,Lockdown (Weekends)-All Goods Allowed
Darlaghat,Himachal Pradesh,171102,Lockdown (Weekends)-All Goods Allowed
Theog,Himachal Pradesh,171201,Lockdown (Weekends)-All Goods Allowed
Kotkhai,Himachal Pradesh,171202,Lockdown (Weekends)-All Goods Allowed
Kotkhai,Himachal Pradesh,171204,Lockdown (Weekends)-All Goods Allowed
Jubbal,Himachal Pradesh,171205,Lockdown (Weekends)-All Goods Allowed
Jubbal,Himachal Pradesh,171206,Lockdown (Weekends)-All Goods Allowed
Rohru,Himachal Pradesh,171207,Lockdown (Weekends)-All Goods Allowed
Chirgaon-HP,Himachal Pradesh,171208,Lockdown (Weekends)-All Goods Allowed
Theog,Himachal Pradesh,171209,Lockdown (Weekends)-All Goods Allowed
Nerwa,Himachal Pradesh,171210,Lockdown (Weekends)-All Goods Allowed
Chopal,Himachal Pradesh,171211,Lockdown (Weekends)-All Goods Allowed
Chirgaon-HP,Himachal Pradesh,171214,Lockdown (Weekends)-All Goods Allowed
Kumarsain,Himachal Pradesh,171215,Lockdown (Weekends)-All Goods Allowed
Waknaghat,Himachal Pradesh,171219,Lockdown (Weekends)-All Goods Allowed
Theog,Himachal Pradesh,171220,Lockdown (Weekends)-All Goods Allowed
Theog,Himachal Pradesh,171222,Lockdown (Weekends)-All Goods Allowed
Rohru,Himachal Pradesh,171223,Lockdown (Weekends)-All Goods Allowed
Suni,Himachal Pradesh,171301,Lockdown (Weekends)-All Goods Allowed
Karsog,Himachal Pradesh,171304,Lockdown (Weekends)-All Goods Allowed
Rampur Bushahr,Himachal Pradesh,172001,Lockdown (Weekends)-All Goods Allowed
Kumarsain,Himachal Pradesh,172024,Lockdown (Weekends)-All Goods Allowed
Anni,Himachal Pradesh,172026,Lockdown (Weekends)-All Goods Allowed
Kumarsain,Himachal Pradesh,172029,Lockdown (Weekends)-All Goods Allowed
Jeori,Himachal Pradesh,172034,Lockdown (Weekends)-All Goods Allowed
Jeori,Himachal Pradesh,172101,Lockdown (Weekends)-All Goods Allowed
Jeori,Himachal Pradesh,172102,Lockdown (Weekends)-All Goods Allowed
Reckong Peo,Himachal Pradesh,172107,Lockdown (Weekends)-All Goods Allowed
Rampur Bushahr,Himachal Pradesh,172201,Lockdown (Weekends)-All Goods Allowed
Kala Amb,Himachal Pradesh,173001,Lockdown (Weekends)-All Goods Allowed
Shimla,Himachal Pradesh,173002,Lockdown (Weekends)-All Goods Allowed
Paonta Sahib,Himachal Pradesh,173004,Lockdown (Weekends)-All Goods Allowed
Paonta Sahib,Himachal Pradesh,173021,Lockdown (Weekends)-All Goods Allowed
Paonta Sahib,Himachal Pradesh,173025,Lockdown (Weekends)-All Goods Allowed
Paonta Sahib,Himachal Pradesh,173028,Lockdown (Weekends)-All Goods Allowed
Kala Amb,Himachal Pradesh,173030,Lockdown (Weekends)-All Goods Allowed
Rajgarh-HP,Himachal Pradesh,173101,Lockdown (Weekends)-All Goods Allowed
Baddi,Himachal Pradesh,173201,Lockdown (Weekends)-All Goods Allowed
Dharampur,Himachal Pradesh,173202,Lockdown (Weekends)-All Goods Allowed
Baddi,Himachal Pradesh,173205,Lockdown (Weekends)-All Goods Allowed
Kunihar,Himachal Pradesh,173206,Lockdown (Weekends)-All Goods Allowed
Kunihar,Himachal Pradesh,173207,Lockdown (Weekends)-All Goods Allowed
Darlaghat,Himachal Pradesh,173208,Lockdown (Weekends)-All Goods Allowed
Dharampur,Himachal Pradesh,173209,Lockdown (Weekends)-All Goods Allowed
Dharampur,Himachal Pradesh,173210,Lockdown (Weekends)-All Goods Allowed
Solan,Himachal Pradesh,173211,Lockdown (Weekends)-All Goods Allowed
Solan,Himachal Pradesh,173212,Lockdown (Weekends)-All Goods Allowed
Solan,Himachal Pradesh,173213,Lockdown (Weekends)-All Goods Allowed
Solan,Himachal Pradesh,173214,Lockdown (Weekends)-All Goods Allowed
Waknaghat,Himachal Pradesh,173215,Lockdown (Weekends)-All Goods Allowed
Parwanoo,Himachal Pradesh,173220,Lockdown (Weekends)-All Goods Allowed
Solan,Himachal Pradesh,173223,Lockdown (Weekends)-All Goods Allowed
Dharampur,Himachal Pradesh,173229,Lockdown (Weekends)-All Goods Allowed
Solan,Himachal Pradesh,173230,Lockdown (Weekends)-All Goods Allowed
Waknaghat,Himachal Pradesh,173234,Lockdown (Weekends)-All Goods Allowed
Darlaghat,Himachal Pradesh,173235,Lockdown (Weekends)-All Goods Allowed
Bilaspur-HP,Himachal Pradesh,174001,Lockdown (Weekends)-All Goods Allowed
Naina Devi,Himachal Pradesh,174002,Lockdown (Weekends)-All Goods Allowed
Ghumarwin,Himachal Pradesh,174003,Lockdown (Weekends)-All Goods Allowed
Bilaspur-HP,Himachal Pradesh,174004,Lockdown (Weekends)-All Goods Allowed
Bilaspur-HP,Himachal Pradesh,174005,Lockdown (Weekends)-All Goods Allowed
Naina Devi,Himachal Pradesh,174011,Lockdown (Weekends)-All Goods Allowed
Bilaspur-HP,Himachal Pradesh,174012,Lockdown (Weekends)-All Goods Allowed
Bilaspur-HP,Himachal Pradesh,174013,Lockdown (Weekends)-All Goods Allowed
Ghumarwin,Himachal Pradesh,174021,Lockdown (Weekends)-All Goods Allowed
Ghumarwin,Himachal Pradesh,174023,Lockdown (Weekends)-All Goods Allowed
Ghumarwin,Himachal Pradesh,174024,Lockdown (Weekends)-All Goods Allowed
Ghumarwin,Himachal Pradesh,174026,Lockdown (Weekends)-All Goods Allowed
Bharari,Himachal Pradesh,174027,Lockdown (Weekends)-All Goods Allowed
Jahu,Himachal Pradesh,174028,Lockdown (Weekends)-All Goods Allowed
Ghumarwin,Himachal Pradesh,174029,Lockdown (Weekends)-All Goods Allowed
Dulchehra,Himachal Pradesh,174030,Lockdown (Weekends)-All Goods Allowed
Ghumarwin,Himachal Pradesh,174031,Lockdown (Weekends)-All Goods Allowed
Jukhala,Himachal Pradesh,174032,Lockdown (Weekends)-All Goods Allowed
Jukhala,Himachal Pradesh,174033,Lockdown (Weekends)-All Goods Allowed
Ghumarwin,Himachal Pradesh,174034,Lockdown (Weekends)-All Goods Allowed
Bilaspur-HP,Himachal Pradesh,174036,Lockdown (Weekends)-All Goods Allowed
Nalagarh,Himachal Pradesh,174101,Lockdown (Weekends)-All Goods Allowed
Baddi,Himachal Pradesh,174103,Lockdown (Weekends)-All Goods Allowed
Una-HP,Himachal Pradesh,174301,Lockdown (Weekends)-All Goods Allowed
Una-HP,Himachal Pradesh,174302,Lockdown (Weekends)-All Goods Allowed
Una-HP,Himachal Pradesh,174303,Lockdown (Weekends)-All Goods Allowed
Bangana,Himachal Pradesh,174304,Lockdown (Weekends)-All Goods Allowed
Bangana,Himachal Pradesh,174305,Lockdown (Weekends)-All Goods Allowed
Una-HP,Himachal Pradesh,174306,Lockdown (Weekends)-All Goods Allowed
Bangana,Himachal Pradesh,174307,Lockdown (Weekends)-All Goods Allowed
Bangana,Himachal Pradesh,174308,Lockdown (Weekends)-All Goods Allowed
Bangana,Himachal Pradesh,174309,Lockdown (Weekends)-All Goods Allowed
Naina Devi,Himachal Pradesh,174310,Lockdown (Weekends)-All Goods Allowed
Bhota,Himachal Pradesh,174311,Lockdown (Weekends)-All Goods Allowed
Bangana,Himachal Pradesh,174312,Lockdown (Weekends)-All Goods Allowed
Amb,Himachal Pradesh,174314,Lockdown (Weekends)-All Goods Allowed
Una-HP,Himachal Pradesh,174315,Lockdown (Weekends)-All Goods Allowed
Amb,Himachal Pradesh,174316,Lockdown (Weekends)-All Goods Allowed
Una-HP,Himachal Pradesh,174317,Lockdown (Weekends)-All Goods Allowed
Bangana,Himachal Pradesh,174320,Lockdown (Weekends)-All Goods Allowed
Bangana,Himachal Pradesh,174321,Lockdown (Weekends)-All Goods Allowed
Salouni,Himachal Pradesh,174405,Lockdown (Weekends)-All Goods Allowed
Una-HP,Himachal Pradesh,174503,Lockdown (Weekends)-All Goods Allowed
Salouni,Himachal Pradesh,174505,Lockdown (Weekends)-All Goods Allowed
Una-HP,Himachal Pradesh,174507,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175001,Lockdown (Weekends)-All Goods Allowed
Sundar Nagar,Himachal Pradesh,175002,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175003,Lockdown (Weekends)-All Goods Allowed
Jahu,Himachal Pradesh,175004,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175005,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175006,Lockdown (Weekends)-All Goods Allowed
Jahu,Himachal Pradesh,175007,Lockdown (Weekends)-All Goods Allowed
Sundar Nagar,Himachal Pradesh,175008,Lockdown (Weekends)-All Goods Allowed
Karsog,Himachal Pradesh,175010,Lockdown (Weekends)-All Goods Allowed
Karsog,Himachal Pradesh,175011,Lockdown (Weekends)-All Goods Allowed
Joginder Nagar,Himachal Pradesh,175012,Lockdown (Weekends)-All Goods Allowed
Joginder Nagar,Himachal Pradesh,175013,Lockdown (Weekends)-All Goods Allowed
Joginder Nagar,Himachal Pradesh,175014,Lockdown (Weekends)-All Goods Allowed
Joginder Nagar,Himachal Pradesh,175015,Lockdown (Weekends)-All Goods Allowed
Baijnath,Himachal Pradesh,175016,Lockdown (Weekends)-All Goods Allowed
Sundar Nagar,Himachal Pradesh,175017,Lockdown (Weekends)-All Goods Allowed
Sundar Nagar,Himachal Pradesh,175018,Lockdown (Weekends)-All Goods Allowed
Sundar Nagar,Himachal Pradesh,175019,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175021,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175022,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175023,Lockdown (Weekends)-All Goods Allowed
Sarkaghat,Himachal Pradesh,175024,Lockdown (Weekends)-All Goods Allowed
Sarkaghat,Himachal Pradesh,175025,Lockdown (Weekends)-All Goods Allowed
Sundar Nagar,Himachal Pradesh,175027,Lockdown (Weekends)-All Goods Allowed
Chachyot,Himachal Pradesh,175028,Lockdown (Weekends)-All Goods Allowed
Chachyot,Himachal Pradesh,175029,Lockdown (Weekends)-All Goods Allowed
Bilaspur-HP,Himachal Pradesh,175030,Lockdown (Weekends)-All Goods Allowed
Joginder Nagar,Himachal Pradesh,175032,Lockdown (Weekends)-All Goods Allowed
Jahu,Himachal Pradesh,175033,Lockdown (Weekends)-All Goods Allowed
Sundar Nagar,Himachal Pradesh,175036,Lockdown (Weekends)-All Goods Allowed
Sarkaghat,Himachal Pradesh,175037,Lockdown (Weekends)-All Goods Allowed
DharampurHP,Himachal Pradesh,175040,Lockdown (Weekends)-All Goods Allowed
Sarkaghat,Himachal Pradesh,175042,Lockdown (Weekends)-All Goods Allowed
Karsog,Himachal Pradesh,175046,Lockdown (Weekends)-All Goods Allowed
DharampurHP,Himachal Pradesh,175050,Lockdown (Weekends)-All Goods Allowed
DharampurHP,Himachal Pradesh,175051,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175052,Lockdown (Weekends)-All Goods Allowed
Kullu,Himachal Pradesh,175101,Lockdown (Weekends)-All Goods Allowed
Kullu,Himachal Pradesh,175102,Lockdown (Weekends)-All Goods Allowed
Manali,Himachal Pradesh,175103,Lockdown (Weekends)-All Goods Allowed
Patlikuhal,Himachal Pradesh,175104,Lockdown (Weekends)-All Goods Allowed
Jari,Himachal Pradesh,175105,Lockdown (Weekends)-All Goods Allowed
Banjar,Himachal Pradesh,175106,Lockdown (Weekends)-All Goods Allowed
Nagwain,Himachal Pradesh,175121,Lockdown (Weekends)-All Goods Allowed
Banjar,Himachal Pradesh,175123,Lockdown (Weekends)-All Goods Allowed
Mandi,Himachal Pradesh,175124,Lockdown (Weekends)-All Goods Allowed
